Velocity_mps,Angle_degrees,Initial_Height_m,Flight_Time_s,Max_Height_m,Distance_m
91.17,10.33,17.54,4.187,31.1623,375.5415
39.21,51.62,40.63,7.3877,88.7834,179.8497
25.01,84.55,16.64,5.6738,48.2332,13.4774
97.75,7.27,47.81,4.628,55.6088,448.7502
58.45,48.77,32.04,9.6396,130.5287,371.3504
46.05,32.3,6.86,5.2815,37.7214,205.5787
67.63,18.47,39.95,5.7778,63.3477,370.6248
98.7,76.75,46.83,20.0625,517.2648,453.8555
78.57,61.12,43.03,14.626,284.2753,555.0199
47.01,52.35,44.64,8.6414,115.2498,248.1414
11.17,18.98,36.34,3.1173,37.0127,32.9271
64.36,48.99,15.99,10.2202,136.2056,431.6239
37.12,33.7,3.55,4.3648,25.1702,134.7944
58.93,22.65,48.83,6.2257,75.0796,338.5847
22.42,37.67,30.92,4.2697,40.4879,75.7718
47.63,50.36,23.83,8.0791,92.3978,245.4925
17.56,67.51,29.82,4.6228,43.2366,31.0518
14.58,54.4,20.45,3.5811,27.6132,30.3941
30.13,43.59,24.62,5.2005,46.6168,113.4901
29.88,69.55,18.93,6.3186,58.8803,65.9647
30.34,16.05,25.91,3.3073,29.4963,96.4322
55.77,61.81,2.21,10.0661,125.36,265.1972
89.75,31.83,46.58,10.5503,160.7761,804.493
25.59,30.84,33.02,4.2562,41.7914,93.5157
16.33,36.2,44.01,4.1358,48.751,54.5002
69.52,23.46,6.35,5.8633,45.3913,373.9223
32.99,28.65,11.27,3.8254,24.0217,110.7486
38.77,35.67,30.8,5.709,56.8497,179.8125
61.6,76.46,37.0,12.7989,219.8015,184.5863
79.59,73.11,28.69,15.8944,324.2997,367.5373
45.49,55.14,24.82,8.2252,95.834,213.8623
29.88,19.08,20.47,3.2682,25.3325,92.289
17.47,19.41,46.06,3.7128,47.778,61.1761
26.85,56.02,41.82,5.9679,67.0863,89.5576
24.38,48.04,34.35,5.0758,51.1018,82.7394
85.78,77.77,14.31,17.2604,372.5165,313.6446
35.7,35.22,3.31,4.3526,24.9155,126.9431
41.67,24.53,17.44,4.3453,32.6945,164.7261
33.58,70.74,24.12,7.1506,75.3395,79.2039
83.69,12.14,46.21,5.3493,61.9982,437.6712
62.95,79.08,21.9,12.9463,216.6244,154.3864
65.9,80.96,8.74,13.4014,224.6215,138.7644
78.02,53.84,27.05,13.2582,229.2871,610.3424
34.61,73.37,40.41,7.8151,96.4621,77.4089
26.27,33.57,34.88,4.5309,45.6348,99.1744
82.96,14.63,43.97,5.8138,66.3481,466.6748
36.94,22.56,10.45,3.4983,20.6869,119.3385
86.46,40.18,12.15,11.5865,170.7518,765.3727
37.27,42.58,10.27,5.5205,42.6822,151.4999
88.42,56.3,5.4,15.0703,281.2041,739.339
97.62,39.61,9.4,12.8381,206.8325,965.5104
31.22,38.55,14.32,4.6011,33.6138,112.3407
81.68,51.84,4.3,13.1602,214.5307,664.1528
66.81,44.34,0.13,9.5226,111.2603,455.0169
16.78,48.37,14.64,3.4278,22.6577,38.2105
31.76,62.35,9.44,6.0535,49.7797,89.2216
61.48,44.9,49.41,9.8683,145.3987,429.752
92.79,33.75,39.89,11.2339,175.3407,866.7186
62.59,48.08,49.18,10.4539,159.7273,437.1392
49.6,9.54,29.69,3.4371,33.1343,168.1224
38.48,21.88,6.08,3.2993,16.5611,117.8119
18.17,54.75,34.43,4.5634,45.6521,47.8551
39.25,73.35,49.51,8.812,121.5838,99.1005
62.46,34.57,34.37,8.0914,98.3881,416.1541
99.95,14.53,48.63,6.6118,80.6796,639.7131
66.52,20.05,45.6,6.1589,72.1087,384.8603
51.74,21.41,22.87,4.8183,41.0516,232.0953
80.59,43.89,11.59,11.5944,170.692,673.3908
15.0,73.36,12.43,3.6285,22.9575,15.5857
32.57,65.91,45.51,7.328,90.5697,97.4194
63.31,81.77,4.05,12.8386,204.1532,116.3517
31.89,83.5,18.04,6.9862,69.2092,25.2205
27.83,54.9,18.87,5.3598,45.2937,85.7696
15.96,17.77,35.9,3.2471,37.1093,49.3512
61.88,17.09,4.99,3.9641,21.8448,234.4672
55.73,60.69,38.77,10.6496,159.1338,290.5399
50.46,47.96,19.51,8.1295,91.0907,274.6999
79.81,59.22,34.72,14.4684,274.3505,590.9214
42.64,65.57,2.73,7.9846,79.5482,140.8092
24.63,32.2,23.68,3.9104,32.4598,81.4995
54.36,56.18,11.94,9.4645,115.8943,286.3579
73.02,32.35,37.14,8.8239,114.9505,544.3194
55.14,83.73,23.69,11.591,176.8069,69.8016
75.69,38.55,38.08,10.3656,151.4842,613.5862
95.49,50.16,8.71,15.066,282.7123,921.6667
52.64,55.77,28.6,9.4876,125.1426,280.936
43.03,20.29,17.67,3.9534,29.0183,159.5591
49.42,23.98,16.32,4.7895,36.8814,216.2671
51.67,61.38,9.44,9.4507,114.2939,233.9033
34.78,19.44,34.25,4.0739,41.0793,133.6126
47.5,72.5,14.78,9.5513,119.3789,136.4262
26.04,20.76,18.17,3.0832,22.5121,75.0738
47.98,5.44,25.58,2.7939,26.6346,133.4476
60.8,48.19,16.46,9.5891,121.1343,388.6758
90.91,64.52,35.64,17.155,378.9175,670.9169
99.18,71.31,13.72,19.2988,463.5965,613.3545
31.98,74.82,40.64,7.4105,89.1923,62.0558
78.62,13.06,18.12,4.4518,34.2069,340.9474
77.32,71.07,38.81,15.4239,311.4499,386.8868
99.78,16.48,39.05,6.9211,79.8864,662.2172
88.2,47.57,0.64,13.2821,216.6486,790.3854
60.08,5.11,7.82,1.9209,9.2795,114.949
31.37,74.38,5.31,6.3303,51.8305,53.4693
94.1,31.28,42.23,10.7611,163.9003,865.4253
43.44,21.57,17.49,4.1211,30.4893,166.4836
82.59,69.6,26.21,16.1135,331.6293,463.8845
55.69,56.39,30.55,10.0739,140.1884,310.5428
98.19,30.17,22.9,10.505,147.0149,891.7589
25.31,7.49,11.42,1.8988,11.9748,47.6486
42.85,25.96,40.77,5.3715,58.7026,206.9447
40.41,17.36,33.27,4.1089,40.6797,158.4773
42.55,54.46,5.23,7.2067,66.3297,178.2439
46.39,57.24,27.53,8.6056,105.0983,216.0231
70.33,6.86,32.43,3.5665,36.0267,249.0362
98.85,61.69,21.54,17.9867,407.5594,843.1951
91.09,14.2,31.94,5.6983,57.3886,503.1985
44.65,66.9,17.77,8.7855,103.7408,153.9031
77.44,76.08,48.35,15.9426,336.3161,297.0026
54.06,25.8,40.31,6.1362,68.5258,298.6564
37.29,77.47,46.32,8.5286,113.8579,68.9972
75.27,37.31,13.27,9.5837,119.3595,573.7505
68.0,35.71,0.02,8.0923,80.3121,446.8143
46.7,64.3,48.68,9.6116,138.9324,194.653
52.3,77.36,48.02,11.2726,180.7577,129.0095
96.82,40.62,11.64,13.033,214.1495,957.8036
59.69,18.17,11.81,4.3485,29.4688,246.619
42.54,67.69,10.31,8.2775,89.2531,133.6728
98.06,14.97,48.13,6.6416,80.8323,629.1718
53.87,29.02,45.64,6.7138,80.4484,316.2646
41.69,72.21,44.99,9.1009,125.3066,115.9228
93.56,46.6,43.34,14.4696,278.8677,930.1624
13.86,58.31,2.32,2.5872,9.409,18.8373
55.14,83.24,3.8,11.2324,156.6182,72.9047
72.32,83.24,37.88,15.1513,300.7604,128.9806
16.63,15.44,44.45,3.4953,45.4491,56.029
54.95,81.35,9.37,11.2453,159.7881,92.9354
48.43,32.54,15.08,5.8376,49.6671,238.3333
34.94,50.93,21.53,6.2345,59.0352,137.2937
78.06,18.78,12.02,5.5638,44.2081,411.1883
33.92,53.09,24.91,6.3315,62.4018,128.9789
85.79,77.44,28.36,17.404,385.7441,324.69
96.49,73.78,30.79,19.2154,468.2976,517.8972
71.54,84.61,27.98,14.9034,286.5331,100.152
23.72,47.88,10.86,4.1239,26.6374,65.6057
65.07,40.99,2.35,8.7563,95.1983,430.078
80.81,56.43,49.06,14.4208,280.1287,644.3837
29.49,34.44,41.42,5.0668,55.5969,123.2294
56.27,22.59,40.26,5.8176,64.0734,302.2407
66.67,63.98,8.37,12.3527,191.3208,361.2809
40.85,23.57,8.88,3.8059,22.4794,142.5004
34.51,15.01,3.79,2.1771,7.8614,72.5683
30.44,27.62,39.64,4.6246,49.7905,124.7306
24.16,70.3,49.96,6.2635,76.3299,51.0113
97.4,55.25,43.06,16.8371,369.4895,934.7568
75.05,21.88,42.62,6.9519,82.4892,484.1573
21.53,59.22,49.08,5.5681,66.5188,61.3484
23.02,59.35,3.26,4.1959,23.2498,49.2406
17.09,71.59,14.11,4.0212,27.5115,21.7035
99.39,81.1,42.94,20.4472,534.3738,314.4098
40.47,32.17,32.92,5.593,56.5845,191.5979
69.11,27.33,41.63,7.5874,92.9428,465.834
93.69,84.26,25.02,19.2699,467.936,180.5657
47.65,70.46,1.32,9.1844,104.0991,146.3741
36.86,69.34,6.44,7.2135,67.0684,93.8116
46.9,27.98,35.89,5.757,60.5671,238.443
72.77,83.99,30.48,15.1641,297.423,115.5378
80.68,47.67,39.97,12.7968,221.2914,695.2487
71.22,69.89,5.75,13.7201,233.7148,335.9657
90.4,12.69,37.66,5.4559,57.7603,481.1656
35.13,34.81,30.65,5.2735,51.148,152.106
56.79,25.14,35.76,6.1116,65.4273,314.1999
90.98,27.0,19.5,8.8691,106.4534,718.9627
32.47,62.86,37.43,6.9836,79.9842,103.4391
40.48,54.04,1.87,6.7366,56.5889,160.1336
77.55,23.97,19.21,6.9839,69.8005,494.8928
13.17,37.54,35.32,3.6234,38.6021,37.8387
42.6,14.95,3.91,2.5528,10.0657,105.0683
78.85,24.99,47.21,7.9951,103.7656,571.3953
49.2,76.77,10.69,9.9827,127.6041,112.4046
36.47,17.06,40.01,4.1479,45.8446,144.6176
82.51,84.22,38.55,17.1932,382.0185,142.8669
65.75,9.28,27.32,3.6766,33.0498,238.5726
72.19,46.76,40.86,11.4492,181.8223,566.2108
35.4,25.27,40.53,4.8017,52.1693,153.7141
72.6,16.52,35.24,5.5121,56.961,383.6593
74.43,68.56,15.2,14.3404,259.8305,390.1471
78.77,77.91,39.89,16.2048,342.2611,267.3502
73.54,82.37,44.08,15.4421,314.8644,150.7813
70.31,39.37,17.98,9.4793,119.3618,515.2403
90.35,82.47,39.55,18.6925,448.4663,221.3181
95.27,43.64,31.88,13.8728,252.2075,956.4736
36.6,42.43,32.2,6.109,63.2792,165.0318
16.66,53.09,38.22,4.4621,47.2643,44.6448
97.86,58.75,33.11,17.4434,389.8519,885.5517
83.86,82.48,26.02,17.2572,378.3161,189.3969
25.39,30.3,30.94,4.1365,39.3037,90.6788
56.95,41.33,7.45,7.8608,79.5435,336.1656
82.06,74.74,9.41,16.258,328.8475,351.1429
74.47,32.2,14.02,8.4295,94.2832,531.1934
39.75,30.26,4.0,4.2746,24.4506,146.764
91.09,71.26,24.25,17.8631,403.5036,522.7612
33.35,17.71,26.55,3.5802,31.7958,113.7411
40.54,53.46,0.5,6.6558,54.5726,160.6501
33.72,41.29,32.27,5.6922,57.5044,144.2205
93.24,73.37,0.64,18.2212,407.4515,486.2212
42.93,34.7,38.32,6.2354,68.7621,220.0762
76.63,66.3,33.34,14.7656,284.2798,454.7991
15.18,28.89,3.8,1.9024,6.5414,25.2845
96.0,38.01,5.29,12.1412,183.4136,918.3448
20.5,76.01,49.56,5.7981,69.7276,28.735
90.05,49.46,22.18,14.2687,260.8738,835.1554
70.66,9.58,43.14,4.3975,50.1883,306.394
76.18,17.52,16.73,5.317,43.5357,386.2596
95.72,35.88,41.92,12.1413,202.3311,941.6401
49.02,58.61,43.22,9.4624,132.4681,241.5996
40.83,12.28,47.11,4.1083,50.9537,163.9039
88.49,52.44,43.73,14.8996,294.528,803.7259
24.85,36.85,43.2,4.8531,54.5202,96.5048
71.59,34.11,20.46,8.6661,102.6078,513.673
26.72,5.46,29.69,2.7331,30.0195,72.6971
40.76,74.22,10.33,8.2519,88.7455,91.4678
17.0,81.57,22.36,4.4523,36.7733,11.0961
49.04,26.12,10.48,4.8428,34.2378,213.2369
71.23,67.37,41.42,14.0067,261.7322,383.8926
65.5,52.43,23.11,11.0121,160.4831,439.7939
26.36,36.6,16.09,4.0201,28.6796,85.0744
25.36,42.14,3.89,3.6842,18.6461,69.28
43.26,45.62,15.37,6.7666,64.0939,204.7346
74.12,49.57,11.62,11.705,173.8638,562.6382
53.77,76.37,38.46,11.3447,177.6374,143.7482
91.91,53.64,17.24,15.3193,296.4625,834.7405
99.32,76.53,18.26,19.879,493.7556,459.9051
44.9,42.08,40.14,7.2616,86.2888,241.9944
76.47,84.08,33.38,15.9342,328.2554,125.6746
38.4,83.1,34.12,8.5825,108.1912,39.5933
84.84,28.71,10.6,8.5613,95.2576,637.0461
98.75,5.61,23.21,3.3716,27.9597,331.3508
69.25,33.17,31.91,8.4907,105.0767,492.17
91.52,12.57,31.26,5.27,51.4799,470.7498
64.57,80.41,13.02,13.1815,219.6239,141.7953
70.82,29.41,33.18,7.9418,94.8217,489.9558
49.06,64.59,17.62,9.416,117.708,198.219
70.49,50.6,28.24,11.6013,179.4622,519.0671
36.26,61.78,22.36,7.1512,74.3889,122.6134
99.53,8.56,37.12,4.6484,48.3061,457.5015
60.67,58.94,16.6,10.906,154.268,341.3774
25.24,58.71,43.84,5.9097,67.5512,77.4697
81.85,34.01,38.45,10.1091,145.2783,685.8897
82.01,15.99,22.23,5.439,48.2425,428.7945
83.64,49.47,2.41,12.9984,208.393,706.5037
15.62,38.75,16.86,3.1015,21.732,37.7818
18.07,22.26,48.36,3.9143,50.7481,65.4601
42.85,66.62,2.35,8.078,81.1973,137.3588
31.3,31.46,34.83,4.8075,48.431,128.3557
89.1,83.66,36.46,18.4568,436.1542,181.5993
14.95,10.11,4.7,1.2823,5.051,18.8727
29.43,11.34,49.65,3.8257,51.3568,110.3923
51.92,29.59,22.18,5.9827,55.6808,270.1108
70.1,31.38,22.86,8.0227,90.7697,480.1318
69.92,44.15,11.87,10.1671,132.7613,510.0723
21.61,48.78,28.36,4.5771,41.8267,65.1777
81.94,68.73,10.86,15.7084,308.0363,466.9295
20.72,9.12,40.77,3.2372,41.3197,66.2269
12.61,28.04,16.43,2.5316,18.221,28.1763
63.72,48.88,43.34,10.6185,160.7831,444.9652
37.89,39.24,19.41,5.5939,48.6898,164.1581
37.83,33.65,0.73,4.3082,23.1264,135.6701
86.68,30.89,35.49,9.8101,136.4237,729.7227
84.14,56.25,48.44,14.9247,297.8988,697.6652
79.67,12.88,6.78,3.9689,22.8549,308.2463
52.98,68.04,43.24,10.8314,166.2956,214.5956
16.66,9.32,13.16,1.9359,13.531,31.8263
43.21,45.73,43.59,7.4939,92.384,226.0335
77.73,70.43,47.38,15.5527,320.7777,404.9349
35.42,5.68,19.84,2.4,20.4664,84.5906
81.19,59.2,34.17,14.6921,282.0559,610.7912
95.18,54.49,27.55,16.1436,333.5041,892.4962
58.96,61.04,43.26,11.298,178.9008,322.5395
86.09,31.92,34.89,9.992,140.4944,730.1363
36.82,13.65,13.51,2.7669,17.3582,98.9998
43.07,12.3,35.01,3.7659,39.3008,158.4742
67.0,32.19,48.45,8.4463,113.3826,478.9151
75.58,57.04,25.05,13.3124,230.0204,547.4
10.48,66.48,47.89,4.2541,52.5964,17.7917
26.29,52.83,19.81,5.0679,42.1782,80.4982
21.79,52.67,13.13,4.1738,28.431,55.1508
93.69,44.65,36.67,13.9592,257.6327,930.4126
24.04,70.54,37.66,5.9184,63.8465,47.3998
86.37,60.49,38.95,15.826,326.9116,673.2973
32.11,7.7,40.86,3.3579,41.8034,106.85
97.71,19.0,2.57,6.5653,54.1478,606.5459
61.49,84.5,7.22,12.5953,198.1622,74.2311
69.63,40.79,46.34,10.2001,151.8039,537.7238
69.05,35.82,3.26,8.3186,86.4934,465.7572
37.15,28.08,25.82,4.6879,41.4053,153.6559
80.05,79.19,13.1,16.1954,328.2169,243.1512
39.29,28.09,38.26,5.2558,55.7039,182.1765
13.45,16.35,26.03,2.7217,26.7607,35.1265
85.13,24.87,4.23,7.4154,69.5617,572.7315
17.52,11.09,9.97,1.81,10.5488,31.119
12.38,30.53,36.19,3.432,38.2058,36.5977
63.04,39.79,5.0,8.3472,87.9584,404.3353
97.67,48.67,14.46,15.1472,288.6231,977.0061
11.92,13.67,1.89,0.9711,2.2945,11.2476
77.68,20.75,12.93,6.0468,51.5347,439.2474
90.52,69.36,31.3,17.632,397.037,562.5993
98.82,12.25,39.12,5.6791,61.5273,548.4306
88.27,47.92,1.97,13.3868,220.7364,791.9054
11.23,21.04,4.3,1.4335,5.1285,15.0249
24.81,39.49,37.52,4.8077,50.208,92.0519
35.54,35.56,36.16,5.5436,57.933,160.2768
13.65,80.77,47.91,4.7872,57.1622,10.4813
53.06,7.75,48.06,3.9434,50.6694,207.3256
72.92,72.56,24.31,14.5243,270.9818,317.4232
20.39,50.99,9.36,3.7403,22.1543,48.0053
45.38,57.19,28.39,8.46,102.5341,208.0261
45.71,83.5,36.71,10.0071,141.8389,51.7819
99.9,32.76,10.2,11.2066,159.1434,941.4705
66.37,39.91,10.38,8.9186,102.7968,454.0399
56.52,46.75,32.32,9.1158,118.6995,353.0234
56.07,27.21,12.31,5.6696,45.8124,282.7152
38.84,50.32,44.94,7.3421,90.4823,182.079
94.86,82.77,16.38,19.3582,467.7508,231.1057
79.54,66.81,33.19,15.3468,305.6458,480.6829
55.27,6.79,16.52,2.6185,18.6964,143.7094
46.18,28.84,12.48,5.0457,37.7707,204.1102
40.99,50.14,8.84,6.6844,59.2993,175.6063
29.86,41.92,8.6,4.4602,28.884,99.0975
70.65,20.45,19.86,5.7381,50.916,379.8476
14.01,76.43,0.57,2.8178,10.0233,9.2627
25.84,54.24,4.24,4.4684,26.6495,67.4758
49.1,56.92,36.29,9.1925,122.5596,246.3521
23.53,40.38,33.31,4.588,45.154,82.2368
74.24,45.84,11.42,11.0686,155.996,572.4721
11.41,33.99,14.46,2.4862,16.5338,23.5205
57.44,14.86,49.96,5.0287,61.0202,279.1881
64.36,11.57,47.79,4.7032,56.2827,296.5473
31.43,50.17,3.32,5.0547,33.013,101.7576
64.75,42.93,10.95,9.2329,110.0806,437.7232
69.74,69.65,10.13,13.4839,228.0449,327.0164
86.84,32.74,3.1,9.6406,115.5238,704.1882
29.88,83.43,6.21,6.2542,51.1196,21.3817
65.03,79.51,42.09,13.6643,250.4857,161.7801
38.49,77.05,30.57,8.3903,102.2865,72.3717
51.16,41.33,22.84,7.5082,81.0194,288.4424
62.39,72.92,23.28,12.5372,204.5608,229.7362
57.82,79.65,47.63,12.3805,212.5251,128.6084
82.72,82.53,42.72,17.2269,385.5817,185.2612
58.73,36.04,36.82,7.9847,97.6745,379.1891
82.22,83.41,10.33,16.7773,350.3449,158.3085
61.3,56.94,48.69,11.3488,183.2182,379.506
29.67,66.05,11.91,5.9371,49.3843,71.5077
71.28,78.97,41.45,14.8334,290.933,202.2905
21.56,55.82,40.54,5.2197,56.7544,63.2225
77.9,22.15,18.35,6.5584,62.3177,473.195
83.8,20.83,31.14,6.9842,76.3989,547.0221
77.26,31.33,9.46,8.4192,91.7148,555.6206
25.09,48.26,46.79,5.539,64.6541,92.5218
12.28,83.2,10.58,3.167,18.1582,4.6048
15.29,28.37,24.1,3.0777,26.7903,41.4062
73.1,6.83,41.16,3.9155,45.0119,284.1918
79.58,44.7,10.14,11.5904,169.8408,655.6159
46.59,76.38,24.4,9.742,128.8987,106.8802
83.45,53.13,22.41,13.9384,249.5703,697.8974
11.54,13.47,11.73,1.8445,12.0983,20.7
68.0,34.38,36.78,8.6911,111.9288,487.7543
89.52,20.42,12.81,6.7543,62.5311,566.6492
61.32,71.62,1.04,11.8816,173.6337,229.7342
78.75,38.99,0.96,10.1209,126.0891,619.4891
84.9,18.09,14.49,5.8772,49.9117,474.31
84.37,44.42,45.51,12.7659,223.2417,769.2661
89.79,55.6,48.52,15.7331,328.2792,798.1148
66.96,24.19,48.2,6.998,86.5706,427.4403
78.43,51.53,43.19,13.1867,235.3733,643.4012
81.15,72.72,19.16,16.0411,325.1883,386.6695
57.92,61.59,39.45,11.1101,171.7301,306.1615
65.56,62.07,8.91,11.961,179.9163,367.2961
72.2,25.82,17.7,6.9317,68.1013,450.5053
47.2,53.08,30.39,8.4283,102.9663,238.9677
80.73,28.38,23.91,8.4032,98.9578,596.8577
16.98,8.35,45.4,3.3041,45.7099,55.5089
98.72,46.83,43.71,15.2626,307.924,1030.8482
63.14,51.11,46.92,10.8972,170.0214,431.976
92.15,59.49,26.03,16.5072,347.28,772.2649
51.57,36.18,2.08,6.2741,49.3163,261.163
83.76,33.51,25.49,9.9499,134.4789,694.8832
11.49,57.92,38.25,3.956,43.0808,24.141
81.14,24.68,24.92,7.5777,83.4243,558.6901
71.38,82.89,23.39,14.7636,279.1008,130.4369
14.8,74.28,40.9,4.6845,51.2446,18.7842
59.33,77.97,22.83,12.2113,194.4475,151.0023
70.92,26.86,30.42,7.3737,82.7504,466.5242
46.25,73.24,37.86,9.815,137.8188,130.9008
17.35,18.79,7.43,1.9259,9.0218,31.6336
24.99,33.54,16.24,3.7079,25.9569,77.2325
38.13,27.97,19.79,4.5355,36.0904,152.7382
93.84,7.3,43.2,4.4224,50.4465,411.6342
83.61,71.09,23.15,16.4134,342.0292,444.7464
21.32,65.75,18.6,4.7597,37.8592,41.6784
92.18,8.04,32.58,4.2072,41.0521,384.0077
15.46,11.46,13.3,1.9893,13.7809,30.1414
84.44,48.35,0.73,12.875,203.6349,722.5065
26.38,19.15,19.38,3.0568,23.1969,76.1761
11.32,51.99,2.27,2.0447,6.3245,14.2533
17.17,65.12,4.51,3.4427,16.8763,24.8692
49.03,54.81,35.87,8.9832,117.7033,253.8247
49.35,54.43,2.29,8.2405,84.4177,236.558
91.72,33.28,43.86,11.0687,172.9665,848.7238
19.71,13.23,29.74,2.9647,30.7771,56.8833
86.92,43.31,18.18,12.4531,199.3638,787.6287
56.62,29.04,9.49,5.9296,47.9914,293.5258
34.41,26.26,28.41,4.4156,40.2238,136.2598
20.32,19.05,33.08,3.3596,35.322,64.5284
16.28,46.59,27.57,3.8653,34.699,43.2444
95.23,70.62,6.49,18.3868,417.8137,581.0293
71.62,70.04,19.02,14.0013,249.9933,342.3107
58.54,82.14,22.19,12.1936,193.5887,97.6161
19.91,28.9,17.26,3.0977,21.979,53.9945
41.17,70.49,3.82,8.0088,80.5742,110.1178
92.91,16.78,43.67,6.7814,80.3401,603.2321
10.14,62.39,40.65,3.9369,44.765,18.501
24.08,76.81,45.62,6.2644,73.6351,34.4204
78.19,21.36,21.58,6.4846,62.9178,472.2031
89.11,79.14,48.6,18.3809,438.9524,308.6007
74.91,36.83,13.46,9.4453,116.2323,566.3334
17.13,42.13,22.45,3.6104,29.1801,45.8666
24.86,5.4,19.62,2.2527,19.899,55.7536
25.3,65.41,40.07,6.0422,67.0452,63.6116
33.82,56.21,41.83,6.9563,82.0957,130.8411
55.76,23.75,37.29,5.8729,62.9946,299.7397
57.04,83.93,22.06,11.9404,186.0346,72.0198
76.69,45.24,30.25,11.6321,181.3873,628.138
36.92,32.63,14.47,4.6879,34.6696,145.7605
16.15,59.46,32.98,4.3733,42.8412,35.8893
32.9,79.36,42.44,7.7138,95.7279,46.8581
85.22,9.58,45.99,4.8319,56.2422,406.032
72.18,12.39,45.73,5.0161,57.9551,353.6296
64.91,46.72,42.22,10.4572,156.0355,465.3452
47.13,16.53,34.01,4.3337,43.1746,195.8059
76.44,66.91,27.66,14.7188,279.6679,441.2398
14.28,25.86,15.75,2.536,17.7273,32.5877
63.22,70.08,44.68,12.8278,224.742,276.305
56.16,42.23,3.2,7.7792,75.8163,323.4889
15.72,17.61,48.0,3.6504,49.1528,54.6951
76.41,17.3,30.48,5.7191,56.7954,417.2271
69.77,41.29,17.66,9.7552,125.6929,511.404
60.71,51.67,17.27,10.0593,132.869,378.75
46.16,18.61,29.44,4.3751,40.5,191.395
53.83,5.65,7.03,1.8537,8.4615,99.2999
26.31,59.74,43.7,6.0948,70.0218,80.8064
48.4,49.7,11.87,7.8345,81.3185,245.2561
54.41,37.32,6.92,6.9288,62.3806,299.8106
57.83,79.45,35.36,12.1825,200.0999,128.9919
11.22,81.89,13.77,3.1545,20.0586,4.9931
93.6,43.32,13.97,13.3061,224.1506,906.1071
97.36,82.81,43.79,20.1364,519.3497,245.3738
99.26,25.77,23.82,9.3191,118.7379,833.018
40.19,54.07,9.08,6.9029,63.0587,162.7935
55.95,84.97,23.34,11.7672,181.6651,57.7246
38.59,42.89,30.11,6.3251,65.2681,178.8322
10.97,60.22,15.54,2.9979,20.1605,16.334
77.99,84.0,6.7,15.8989,313.325,129.6106
13.35,15.47,49.54,3.5617,50.1863,45.826
61.53,68.27,30.86,12.1699,197.3734,277.2358
55.87,29.76,11.37,6.0378,50.5682,292.8419
69.88,69.78,19.43,13.6587,238.588,329.8894
12.19,59.5,4.35,2.4966,9.9728,15.4462
10.05,39.22,49.36,3.8855,51.4182,30.2524
17.76,58.03,36.76,4.6748,48.3294,43.9594
88.83,20.05,22.55,6.8773,69.8219,573.8856
93.57,32.52,7.9,10.4101,136.8683,821.3421
45.68,79.46,48.51,10.1319,151.3052,84.6609
38.91,18.92,23.89,3.8404,32.0029,141.3566
64.92,64.62,48.29,12.7313,223.6376,354.2611
53.97,60.76,48.91,10.5465,161.9462,278.0339
87.29,53.84,49.2,15.0352,302.3499,774.3847
86.38,57.61,5.68,14.9482,276.8527,691.6829
84.36,8.54,6.73,3.0099,14.7288,251.0999
89.26,47.78,29.64,13.9111,252.3538,834.3997
39.74,23.32,39.65,4.8679,52.264,177.647
86.76,21.2,22.99,7.0603,73.1614,571.0965
52.09,22.85,42.33,5.651,63.184,271.2605
41.6,18.29,7.72,3.1597,16.407,124.803
73.86,63.87,11.46,13.6898,235.5776,445.3105
14.08,45.11,47.16,4.2801,52.2315,42.5311
95.28,79.33,49.59,19.6049,496.4332,345.8558
74.28,65.88,14.68,14.0348,248.9372,426.0187
24.02,66.75,29.75,5.5853,54.5745,52.9584
25.24,73.29,31.13,5.9883,60.9155,43.4583
53.7,74.24,5.77,10.6469,141.9044,155.289
46.86,82.26,44.62,10.3458,154.5094,65.2925
48.34,70.17,14.29,9.5751,119.6849,157.0164
85.94,7.05,6.08,2.623,11.7506,223.7163
15.76,32.89,29.37,3.4702,33.103,45.9243
56.92,51.33,24.11,9.5737,124.7715,340.4939
44.35,19.13,29.55,4.3485,40.3165,182.206
56.52,63.41,15.28,10.5981,145.4785,268.1163
29.53,17.48,36.49,3.7777,40.5,106.4041
85.39,23.94,11.25,7.3751,72.4422,575.5821
77.74,51.95,28.35,12.9279,219.3624,619.4399
51.79,41.09,49.73,8.1792,108.7835,319.2586
86.12,82.02,32.58,17.7615,403.3095,212.3533
81.92,33.16,17.29,9.5061,119.6245,651.9191
79.55,71.79,12.55,15.5702,303.5903,387.0663
49.7,50.12,32.11,8.542,106.2487,272.2057
75.82,27.03,19.04,7.5397,79.5538,509.2169
96.11,19.78,19.05,7.1724,72.9667,648.6676
33.09,52.05,2.09,5.3986,36.7917,109.8587
27.12,59.43,41.58,6.141,69.3704,84.7027
73.77,11.73,25.64,4.2792,37.104,309.0842
67.14,73.4,36.84,13.6671,247.8423,262.1502
15.58,16.62,20.23,2.5353,21.2421,37.8498
51.96,15.62,16.48,3.7486,26.4563,187.5839
15.98,38.24,6.32,2.5265,11.3063,31.7103
53.98,28.03,48.49,6.6568,81.2875,317.1848
87.71,49.35,12.41,13.7509,238.1159,785.6921
36.89,45.28,36.09,6.4795,71.1097,168.1909
36.2,21.0,21.53,3.8,30.1078,128.4233
90.54,56.65,45.22,15.9954,336.7585,796.1638
98.3,40.1,46.12,13.6001,250.4568,1022.6156
98.21,56.11,14.17,16.7928,352.9231,919.606
67.36,27.81,31.06,7.2771,81.3967,433.5688
